Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

1000000;ACTIVOS;14.494.590;9.924.085;10.429;12.348.167;36.777.271
1100000;EFECTIVO Y DEPOSITOS EN BANCOS;2.467.547;0;0;1.475.533;3.943.080
1100100;Efectivo;175.843;0;0;71.429;247.272
1100200;Depósitos en el Banco Central de Chile;2.282.529;0;0;3.935;2.286.464
1100300;Depósitos en bancos del país;9.130;0;0;1;9.131
1100400;Depósitos en el exterior;45;0;0;1.400.168;1.400.213
1130000;OPERACIONES CON LIQUIDACION EN CURSO;228.521;0;0;177.787;406.308
1130100;Documentos a cargo de otros bancos (canje);25.913;0;0;3.008;28.921
1130200;Transferencias de fondos en curso;202.608;0;0;174.779;377.387
1150000;INSTRUMENTOS PARA NEGOCIACIÓN;97.378;340;0;324.817;422.535
1150100;Del Estado y Banco Central de Chile;56.335;340;0;0;56.675
1150200;Otros instrumentos emitidos en el país;38.261;0;0;0;38.261
1150300;Instrumentos emitidos en el exterior;0;0;0;324.817;324.817
1150400;Inversiones en Fondos Mutuos;2.782;0;0;0;2.782
1160000;CONTRATOS DE RETROCOMPRA Y PRÉSTAMOS DE VALORES;68.783;0;0;103.304;172.087
1160100;Operaciones con bancos del país;0;0;0;0;0
1160200;Operaciones con otras entidades;68.783;0;0;103.304;172.087
1250000;CONTRATOS DE DERIVADOS FINANCIEROS;2.779.879;357.398;0;1.329.607;4.466.884
1250100;Contratos de negociación;2.549.018;357.398;0;1.263.356;4.169.772
1250200;Contratos para cobertura contable;230.861;0;0;66.251;297.112
1270000;ADEUDADO POR BANCOS;0;0;0;86.840;86.840
1270100;Banco del país;0;0;0;0;0
1270112;Préstamos interbancarios de liquidez;0;0;0;0;0
1270113;Préstamos interbancarios comerciales;0;0;0;0;0
1270116;Créditos comercio exterior exportaciones chilenas;0;0;0;0;0
1270117;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270118;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270190;Provisiones para créditos con bancos del país;0;0;0;0;0
1270200;Bancos del exterior;0;0;0;86.840;86.840
1270202;Préstamos interbancarios de liquidez;0;0;0;59.680;59.680
1270203;Préstamos interbancarios comerciales;0;0;0;0;0
1270206;Créditos comercio exterior exportaciones chilenas;0;0;0;0;0
1270207;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270208;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270290;Provisiones para créditos con bancos del exterior;0;0;0;-404;-404
1270300;Banco Central de Chile;0;0;0;0;0
1300000;CRÉDITOS Y CUENTAS POR COBRAR A CLIENTES;6.090.572;9.032.992;10.159;7.533.689;22.667.412
1302000;COLOCACIONES COMERCIALES;4.933.215;4.506.186;10.159;6.412.691;15.862.251
1302100;Préstamos comerciales;4.434.109;3.508.382;2;4.882.623;12.825.116
1302101;Préstamos en el país;4.428.022;2.772.761;2;1.505.641;8.706.426
1302102;Préstamos en el exterior;6.087;0;0;3.376.982;3.383.069
1302170;Préstamos con letras de crédito para fines generales;0;5.179;0;0;5.179
1302180;Préstamos con mutuos hipotecarios endosables;0;730.442;0;0;730.442
1302200;Créditos de comercio exterior;120.861;161;0;1.024.877;1.145.899
1302201;Acreditivos negociados a plazo de exportaciones chilenas;0;0;0;0;0
1302202;Otros créditos para exportaciones chilenas;83.078;0;0;482.774;565.852
1302241;Acreditivos negociados a plazo de importaciones chilenas;37.693;0;0;428.165;465.858
1302242;Otros créditos para importaciones chilenas;90;161;0;9.506;9.757
1302281;Acreditivos negociados a plazo de operaciones entre terceros países;0;0;0;0;0
1302282;Otros créditos para operaciones entre terceros países;0;0;0;104.432;104.432
1302300;Deudores en cuentas corrientes;68.783;0;0;3.346;72.129
1302500;Operaciones de factoraje;91.387;283;0;40.533;132.203
1302600;Préstamos estudiantiles;0;716.797;0;0;716.797
1302601;Créditos para estudios superiores Ley N° 20.027;0;714.487;0;0;714.487
1302602;Créditos con garantía CORFO;0;1.856;0;0;1.856
1302604;Otros créditos para estudios superiores;0;454;0;0;454
1302800;Operaciones de leasing comercial;205.546;280.534;10.157;454.435;950.672
1302900;Otros créditos y cuentas por cobrar;12.529;29;0;6.877;19.435
1304000;COLOCACIONES PARA VIVIENDA;0;4.521.742;0;606.327;5.128.069
1304100;Préstamos con letras de crédito;0;24.832;0;0;24.832
1304101;Con letras de crédito para vivienda;0;23.005;0;0;23.005
1304102;Con letras de crédito para fines generales;0;1.827;0;0;1.827
1304200;Préstamos con mutuos hipotecarios endosable;0;92.959;0;0;92.959
1304400;Prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
1304500;Otros créditos con mutuos para vivienda;0;4.325.911;0;302.575;4.628.486
1304600;Créditos provenientes de la ANAP;0;0;0;0;0
1304800;Operaciones de leasing para vivienda;0;0;0;303.752;303.752
1304900;Otros créditos y cuentas por cobrar;0;78.040;0;0;78.040
1305000;COLOCACIONES DE CONSUMO;1.684.029;5.064;0;765.792;2.454.885
1305100;Créditos de consumo en cuotas;1.245.309;4.654;0;604.473;1.854.436
1305300;Deudores en cuentas corrientes;122.160;0;0;1.677;123.837
1305400;Deudores por tarjetas de crédito;316.560;0;0;122.505;439.065
1305800;Operaciones de leasing de consumo;0;410;0;1.368;1.778
1305900;Otros créditos y cuentas por cobrar;0;0;0;35.769;35.769
1309000;PROVISIONES CONSTITUIDAS;-526.672;0;0;-251.121;-777.793
1309100;Provisiones colocaciones comerciales;-403.512;0;0;-165.740;-569.252
1309200;Provisiones colocaciones para vivienda;-17.391;0;0;-25.190;-42.581
1309300;Provisiones colocaciones de consumo;-105.769;0;0;-60.191;-165.960
1350000;INSTRUMENTOS DE INVERSIÓN DISPONIBLES PARA LA VENTA;1.490.002;489.910;0;534.221;2.514.133
1350100;Del Estado y Banco Central de Chile;1.485.322;209.396;0;104.268;1.798.986
1350200;Otros instrumentos emitidos en el país;4.680;280.514;0;2.410;287.604
1350300;Instrumentos emitidos en el exterior;0;0;0;427.543;427.543
1360000;INSTRUMENTOS DE INVERSIÓN HASTA EL VENCIMIENTO;0;0;0;90.768;90.768
1360100;Del Estado y Banco Central de Chile;0;0;0;0;0
1360200;Otros instrumentos emitidos en el país;0;0;0;0;0
1360300;Instrumentos emitidos en el exterior;0;0;0;90.768;90.768
1400000;INVERSIONES EN SOCIEDADES;11.007;0;0;3.221;14.228
