Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

1000000;ACTIVOS;26.242.148;16.619.586;79.446;4.375.066;47.316.246
1100000;EFECTIVO Y DEPOSITOS EN BANCOS;1.077.256;0;0;1.330.094;2.407.350
1100100;Efectivo;977.755;0;0;44.070;1.021.825
1100200;Depósitos en el Banco Central de Chile;70.767;0;0;139.851;210.618
1100300;Depósitos en bancos del país;28.734;0;0;9.722;38.456
1100400;Depósitos en el exterior;0;0;0;1.136.451;1.136.451
1130000;OPERACIONES CON LIQUIDACION EN CURSO;263.205;0;0;353.727;616.932
1130100;Documentos a cargo de otros bancos (canje);99.003;0;0;23.081;122.084
1130200;Transferencias de fondos en curso;164.202;0;0;330.646;494.848
1150000;INSTRUMENTOS PARA NEGOCIACIÓN;3.481.314;56.125;0;56;3.537.495
1150100;Del Estado y Banco Central de Chile;2.938.782;43.308;0;0;2.982.090
1150200;Otros instrumentos emitidos en el país;140.494;12.817;0;44;153.355
1150300;Instrumentos emitidos en el exterior;0;0;0;12;12
1150400;Inversiones en Fondos Mutuos;402.038;0;0;0;402.038
1160000;CONTRATOS DE RETROCOMPRA Y PRÉSTAMOS DE VALORES;92.797;0;0;0;92.797
1160100;Operaciones con bancos del país;0;0;0;0;0
1160200;Operaciones con otras entidades;92.797;0;0;0;92.797
1250000;CONTRATOS DE DERIVADOS FINANCIEROS;1.531.980;0;0;206.155;1.738.135
1250100;Contratos de negociación;1.445.472;0;0;206.155;1.651.627
1250200;Contratos para cobertura contable;86.508;0;0;0;86.508
1270000;ADEUDADO POR BANCOS;3.199.581;0;0;247.414;3.446.995
1270100;Banco del país;0;0;0;0;0
1270112;Préstamos interbancarios de liquidez;0;0;0;0;0
1270113;Préstamos interbancarios comerciales;0;0;0;0;0
1270116;Créditos comercio exterior exportaciones chilenas;0;0;0;0;0
1270117;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270118;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270190;Provisiones para créditos con bancos del país;0;0;0;0;0
1270200;Bancos del exterior;-419;0;0;247.414;246.995
1270202;Préstamos interbancarios de liquidez;0;0;0;0;0
1270203;Préstamos interbancarios comerciales;0;0;0;157.965;157.965
1270206;Créditos comercio exterior exportaciones chilenas;0;0;0;89.449;89.449
1270207;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270208;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270290;Provisiones para créditos con bancos del exterior;-419;0;0;0;-419
1270300;Banco Central de Chile;3.200.000;0;0;0;3.200.000
1300000;CRÉDITOS Y CUENTAS POR COBRAR A CLIENTES;13.328.601;16.066.064;77.086;2.105.526;31.577.277
1302000;COLOCACIONES COMERCIALES;10.198.677;6.162.043;77.086;2.071.703;18.509.509
1302100;Préstamos comerciales;8.839.353;5.272.466;2;868.671;14.980.492
1302101;Préstamos en el país;8.839.353;5.269.588;2;847.791;14.956.734
1302102;Préstamos en el exterior;0;0;0;20.880;20.880
1302170;Préstamos con letras de crédito para fines generales;0;1.083;0;0;1.083
1302180;Préstamos con mutuos hipotecarios endosables;0;1.795;0;0;1.795
1302200;Créditos de comercio exterior;83.408;0;28;1.118.640;1.202.076
1302201;Acreditivos negociados a plazo de exportaciones chilenas;0;0;0;0;0
1302202;Otros créditos para exportaciones chilenas;80.521;0;0;714.031;794.552
1302241;Acreditivos negociados a plazo de importaciones chilenas;2.887;0;0;37;2.924
1302242;Otros créditos para importaciones chilenas;0;0;28;404.572;404.600
1302281;Acreditivos negociados a plazo de operaciones entre terceros países;0;0;0;0;0
1302282;Otros créditos para operaciones entre terceros países;0;0;0;0;0
1302300;Deudores en cuentas corrientes;121.735;0;0;347;122.082
1302500;Operaciones de factoraje;364.250;10.027;0;76.298;450.575
1302600;Préstamos estudiantiles;12;57.459;0;0;57.471
1302601;Créditos para estudios superiores Ley N° 20.027;0;0;0;0;0
1302602;Créditos con garantía CORFO;0;180;0;0;180
1302604;Otros créditos para estudios superiores;12;57.279;0;0;57.291
1302800;Operaciones de leasing comercial;695.675;810.001;76.083;0;1.581.759
1302900;Otros créditos y cuentas por cobrar;94.244;12.090;973;7.747;115.054
1304000;COLOCACIONES PARA VIVIENDA;37.213;9.834.527;0;0;9.871.740
1304100;Préstamos con letras de crédito;0;7.670;0;0;7.670
1304101;Con letras de crédito para vivienda;0;7.670;0;0;7.670
1304102;Con letras de crédito para fines generales;0;0;0;0;0
1304200;Préstamos con mutuos hipotecarios endosable;1;20.621;0;0;20.622
1304400;Prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
1304500;Otros créditos con mutuos para vivienda;34.959;9.654.516;0;0;9.689.475
1304600;Créditos provenientes de la ANAP;0;1;0;0;1
1304800;Operaciones de leasing para vivienda;0;0;0;0;0
1304900;Otros créditos y cuentas por cobrar;2.253;151.719;0;0;153.972
1305000;COLOCACIONES DE CONSUMO;3.780.180;69.494;0;33.823;3.883.497
1305100;Créditos de consumo en cuotas;2.638.819;69.478;0;0;2.708.297
1305300;Deudores en cuentas corrientes;142.637;0;0;774;143.411
1305400;Deudores por tarjetas de crédito;997.576;0;0;33.049;1.030.625
1305800;Operaciones de leasing de consumo;425;16;0;0;441
1305900;Otros créditos y cuentas por cobrar;723;0;0;0;723
1309000;PROVISIONES CONSTITUIDAS;-687.469;0;0;0;-687.469
1309100;Provisiones colocaciones comerciales;-415.589;0;0;0;-415.589
1309200;Provisiones colocaciones para vivienda;-32.046;0;0;0;-32.046
1309300;Provisiones colocaciones de consumo;-239.834;0;0;0;-239.834
1350000;INSTRUMENTOS DE INVERSIÓN DISPONIBLES PARA LA VENTA;1.980.955;378.494;0;4.879;2.364.328
1350100;Del Estado y Banco Central de Chile;1.177.353;228.645;0;0;1.405.998
1350200;Otros instrumentos emitidos en el país;803.602;149.849;0;4.879;958.330
1350300;Instrumentos emitidos en el exterior;0;0;0;0;0
1360000;INSTRUMENTOS DE INVERSIÓN HASTA EL VENCIMIENTO;19.910;107.860;0;0;127.770
1360100;Del Estado y Banco Central de Chile;19.910;107.860;0;0;127.770
1360200;Otros instrumentos emitidos en el país;0;0;0;0;0
1360300;Instrumentos emitidos en el exterior;0;0;0;0;0
1400000;INVERSIONES EN SOCIEDADES;43.566;0;0;22;43.588
1400100;Inversiones a valor patrimonial;41.346;0;0;0;41.346
