Código Contable;Descripción;Moneda chilena no reajustable;Moneda chilena reajustable por factores de IPC;Moneda chilena reajustables por tipo de cambio;Moneda Extranjera;Total (suma de todas las monedas)

1000000;ACTIVOS;13.130.295;10.261.411;9.436;12.405.852;35.806.994
1100000;EFECTIVO Y DEPOSITOS EN BANCOS;477.467;0;0;1.994.096;2.471.563
1100100;Efectivo;172.191;0;0;72.723;244.914
1100200;Depósitos en el Banco Central de Chile;296.707;0;0;40.671;337.378
1100300;Depósitos en bancos del país;8.554;0;0;0;8.554
1100400;Depósitos en el exterior;15;0;0;1.880.702;1.880.717
1130000;OPERACIONES CON LIQUIDACION EN CURSO;228.150;0;0;359.999;588.149
1130100;Documentos a cargo de otros bancos (canje);32.907;0;0;6.131;39.038
1130200;Transferencias de fondos en curso;195.243;0;0;353.868;549.111
1150000;INSTRUMENTOS PARA NEGOCIACIÓN;141.181;0;0;260.104;401.285
1150100;Del Estado y Banco Central de Chile;94.893;0;0;0;94.893
1150200;Otros instrumentos emitidos en el país;110;0;0;0;110
1150300;Instrumentos emitidos en el exterior;0;0;0;260.104;260.104
1150400;Inversiones en Fondos Mutuos;46.178;0;0;0;46.178
1160000;CONTRATOS DE RETROCOMPRA Y PRÉSTAMOS DE VALORES;79.522;0;0;9.226;88.748
1160100;Operaciones con bancos del país;0;0;0;0;0
1160200;Operaciones con otras entidades;79.522;0;0;9.226;88.748
1250000;CONTRATOS DE DERIVADOS FINANCIEROS;2.379.495;170.048;0;708.703;3.258.246
1250100;Contratos de negociación;2.340.883;170.048;0;679.751;3.190.682
1250200;Contratos para cobertura contable;38.612;0;0;28.952;67.564
1270000;ADEUDADO POR BANCOS;0;0;0;79.714;79.714
1270100;Banco del país;0;0;0;0;0
1270112;Préstamos interbancarios de liquidez;0;0;0;0;0
1270113;Préstamos interbancarios comerciales;0;0;0;0;0
1270116;Créditos comercio exterior exportaciones chilenas;0;0;0;0;0
1270117;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270118;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270190;Provisiones para créditos con bancos del país;0;0;0;0;0
1270200;Bancos del exterior;0;0;0;79.714;79.714
1270202;Préstamos interbancarios de liquidez;0;0;0;59.580;59.580
1270203;Préstamos interbancarios comerciales;0;0;0;0;0
1270206;Créditos comercio exterior exportaciones chilenas;0;0;0;0;0
1270207;Créditos comercio exterior importaciones chilenas;0;0;0;0;0
1270208;Créditos comercio exterior entre terceros países;0;0;0;0;0
1270290;Provisiones para créditos con bancos del exterior;0;0;0;-144;-144
1270300;Banco Central de Chile;0;0;0;0;0
1300000;CRÉDITOS Y CUENTAS POR COBRAR A CLIENTES;6.088.869;9.485.999;9.163;7.471.923;23.055.954
1302000;COLOCACIONES COMERCIALES;4.911.583;4.269.078;9.163;6.090.402;15.280.226
1302100;Préstamos comerciales;4.352.833;3.346.197;0;4.744.427;12.443.457
1302101;Préstamos en el país;4.341.573;2.424.313;0;1.435.213;8.201.099
1302102;Préstamos en el exterior;11.260;0;0;3.309.214;3.320.474
1302170;Préstamos con letras de crédito para fines generales;0;4.040;0;0;4.040
1302180;Préstamos con mutuos hipotecarios endosables;0;917.844;0;0;917.844
1302200;Créditos de comercio exterior;96.528;128;0;860.698;957.354
1302201;Acreditivos negociados a plazo de exportaciones chilenas;0;0;0;0;0
1302202;Otros créditos para exportaciones chilenas;66.731;0;0;440.583;507.314
1302241;Acreditivos negociados a plazo de importaciones chilenas;29.706;0;0;386.201;415.907
1302242;Otros créditos para importaciones chilenas;91;128;0;13.040;13.259
1302281;Acreditivos negociados a plazo de operaciones entre terceros países;0;0;0;0;0
1302282;Otros créditos para operaciones entre terceros países;0;0;0;20.874;20.874
1302300;Deudores en cuentas corrientes;87.108;0;0;2.226;89.334
1302500;Operaciones de factoraje;153.426;80;0;31.936;185.442
1302600;Préstamos estudiantiles;0;648.292;0;0;648.292
1302601;Créditos para estudios superiores Ley N° 20.027;0;645.516;0;0;645.516
1302602;Créditos con garantía CORFO;0;2.776;0;0;2.776
1302604;Otros créditos para estudios superiores;0;0;0;0;0
1302800;Operaciones de leasing comercial;208.028;274.381;9.163;443.759;935.331
1302900;Otros créditos y cuentas por cobrar;13.660;0;0;7.356;21.016
1304000;COLOCACIONES PARA VIVIENDA;875;5.214.181;0;717.297;5.932.353
1304100;Préstamos con letras de crédito;0;19.708;0;0;19.708
1304101;Con letras de crédito para vivienda;0;18.355;0;0;18.355
1304102;Con letras de crédito para fines generales;0;1.353;0;0;1.353
1304200;Préstamos con mutuos hipotecarios endosable;0;80.691;0;0;80.691
1304400;Prestamos con mutuos financiados con bonos hipotecarios;0;0;0;0;0
1304500;Otros créditos con mutuos para vivienda;875;5.053.152;0;403.331;5.457.358
1304600;Créditos provenientes de la ANAP;0;0;0;0;0
1304800;Operaciones de leasing para vivienda;0;0;0;313.966;313.966
1304900;Otros créditos y cuentas por cobrar;0;60.630;0;0;60.630
1305000;COLOCACIONES DE CONSUMO;1.684.874;2.740;0;946.962;2.634.576
1305100;Créditos de consumo en cuotas;1.236.128;2.740;0;732.468;1.971.336
1305300;Deudores en cuentas corrientes;101.751;0;0;1.453;103.204
1305400;Deudores por tarjetas de crédito;346.541;0;0;176.946;523.487
1305800;Operaciones de leasing de consumo;454;0;0;467;921
1305900;Otros créditos y cuentas por cobrar;0;0;0;35.628;35.628
1309000;PROVISIONES CONSTITUIDAS;-508.463;0;0;-282.738;-791.201
1309100;Provisiones colocaciones comerciales;-392.274;0;0;-186.423;-578.697
1309200;Provisiones colocaciones para vivienda;-18.365;0;0;-27.021;-45.386
1309300;Provisiones colocaciones de consumo;-97.824;0;0;-69.294;-167.118
1350000;INSTRUMENTOS DE INVERSIÓN DISPONIBLES PARA LA VENTA;2.451.708;600.489;0;609.194;3.661.391
